fecha_transaccion,id_sim,fecha_activacion,tipo_transaccion,id_vendedor,precio_de_venta,bodega,id_company,costo_venta
2023-03-30,-222.0,2023-03-30,recarga,21.0,200.0,2.0,1.0,30.0
2023-02-28,2918.0,1900-09-24,alta,24.0,5000.0,4.0,1.0,500.0
2023-04-23,7990.0,2023-04-23,recarga,21.0,500.0,2.0,1.0,500.0
2023-05-26,-222.0,2022-08-20,recarga,41.0,-666.0,3.0,-888.0,30.0
2023-02-08,3358.0,2023-02-08,alta,21.0,5000.0,2.0,1.0,30.0
2023-03-27,2124.0,2022-08-23,alta,19.0,5000.0,2.0,1.0,30.0
2023-05-11,9497.0,2022-08-14,alta,21.0,100.0,4.0,1.0,200.0
2023-01-02,1138.0,2023-01-02,alta,33.0,100.0,4.0,1.0,30.0
2023-04-17,5485.0,2023-04-17,alta,40.0,500.0,3.0,1.0,100.0
2023-04-21,8314.0,2023-04-21,alta,32.0,100.0,2.0,1.0,30.0
1900-09-24,5871.0,1900-09-24,recarga,20.0,-666.0,4.0,1.0,100.0
2023-02-05,-222.0,2023-02-05,Transaccion Nula,35.0,-666.0,3.0,1.0,500.0
2023-01-27,9631.0,2023-01-15,recarga,28.0,100.0,3.0,1.0,100.0
2023-03-20,3528.0,2023-02-21,alta,24.0,500.0,1.0,1.0,-999.0
2023-02-19,5652.0,2022-08-08,recarga,20.0,100.0,5.0,1.0,230.0
2023-03-27,3451.0,2022-10-11,recarga,43.0,5000.0,2.0,1.0,30.0
2023-04-26,1023.0,2022-08-05,recarga,34.0,-666.0,1.0,1.0,230.0
2023-03-01,7965.0,2023-01-09,recarga,38.0,200.0,-777.0,-888.0,30.0
2023-02-07,4531.0,2023-02-07,alta,-555.0,50.0,1.0,1.0,100.0
2023-02-26,3686.0,2023-02-26,alta,32.0,50.0,4.0,-888.0,230.0
2023-04-15,1557.0,2022-11-22,alta,30.0,-666.0,-777.0,-888.0,100.0
2023-02-09,3183.0,2023-02-09,alta,11.0,5000.0,5.0,1.0,200.0
2023-05-20,8131.0,2022-11-16,alta,7.0,200.0,-777.0,1.0,100.0
1900-09-24,2429.0,1900-09-24,alta,15.0,50.0,1.0,1.0,100.0
2023-04-08,9867.0,2022-11-26,alta,23.0,200.0,5.0,1.0,230.0
2023-04-30,9369.0,2023-04-05,recarga,45.0,100.0,4.0,-888.0,30.0
2023-03-13,3050.0,2023-01-06,recarga,-555.0,-666.0,4.0,1.0,100.0
2023-03-07,4117.0,2023-02-19,recarga,22.0,500.0,2.0,1.0,30.0
2023-04-27,7470.0,2022-08-29,alta,4.0,100.0,2.0,-888.0,-999.0
2023-05-07,3693.0,2023-03-07,recarga,-555.0,500.0,1.0,1.0,-999.0
2023-05-30,7552.0,2022-08-05,alta,3.0,5000.0,5.0,1.0,500.0
2023-05-30,5289.0,2023-02-05,recarga,16.0,100.0,5.0,1.0,30.0
2023-01-08,2390.0,2022-11-21,recarga,5.0,5000.0,2.0,-888.0,200.0
2023-02-25,5430.0,2022-08-11,recarga,47.0,500.0,5.0,1.0,-999.0
2023-05-14,1678.0,2023-05-12,recarga,41.0,50.0,-777.0,1.0,30.0
2023-01-17,1806.0,1900-09-24,recarga,29.0,-666.0,4.0,-888.0,30.0
2023-01-19,5868.0,2022-10-27,alta,49.0,50.0,4.0,1.0,30.0
2023-03-07,9515.0,2022-09-29,alta,-555.0,500.0,5.0,1.0,200.0
2023-02-09,9955.0,1900-09-24,recarga,22.0,100.0,1.0,1.0,100.0
1900-09-24,1052.0,2023-04-18,Transaccion Nula,2.0,50.0,4.0,1.0,500.0
1900-09-24,7928.0,2022-12-16,recarga,20.0,-666.0,3.0,-888.0,200.0
2023-04-20,9256.0,2022-12-12,Transaccion Nula,40.0,-666.0,3.0,1.0,100.0
2023-03-16,1633.0,2023-01-06,alta,18.0,-666.0,4.0,1.0,100.0
2023-03-08,5358.0,2022-08-08,recarga,3.0,100.0,3.0,1.0,30.0
2023-01-15,6913.0,2022-10-20,recarga,16.0,200.0,4.0,1.0,-999.0
2023-02-08,8297.0,2023-02-05,Transaccion Nula,33.0,5000.0,3.0,1.0,500.0
2023-05-22,2364.0,2023-02-24,alta,2.0,500.0,2.0,1.0,100.0
2023-05-31,8321.0,2022-09-29,recarga,-555.0,5000.0,4.0,1.0,200.0
2023-04-22,1932.0,2023-02-15,alta,2.0,50.0,5.0,1.0,100.0
2023-05-31,3444.0,1900-09-24,alta,40.0,500.0,3.0,1.0,30.0
2023-01-01,7505.0,2022-10-19,alta,43.0,5000.0,2.0,1.0,200.0
2023-04-21,8442.0,1900-09-24,recarga,35.0,50.0,-777.0,1.0,200.0
2023-05-28,4569.0,2022-09-27,Transaccion Nula,3.0,200.0,4.0,1.0,100.0
2023-01-09,8076.0,2022-10-27,Transaccion Nula,23.0,-666.0,1.0,1.0,200.0
2023-03-06,2213.0,2022-12-21,Transaccion Nula,14.0,500.0,-777.0,1.0,500.0
2023-02-26,1841.0,2023-02-26,recarga,4.0,100.0,4.0,1.0,500.0
2023-04-15,6117.0,2022-09-26,alta,22.0,-666.0,3.0,1.0,230.0
2023-04-04,5911.0,2022-10-04,alta,50.0,500.0,3.0,1.0,100.0
2023-04-01,9486.0,2022-11-27,alta,28.0,50.0,4.0,1.0,200.0
2023-05-20,8614.0,2023-04-14,alta,37.0,200.0,2.0,1.0,500.0
2023-04-27,-222.0,2022-12-30,alta,23.0,500.0,3.0,1.0,500.0
2023-04-10,6317.0,2023-04-09,alta,50.0,100.0,5.0,1.0,230.0
2023-04-28,-222.0,2023-03-21,recarga,-555.0,500.0,5.0,1.0,100.0
1900-09-24,3619.0,2022-09-18,alta,24.0,100.0,2.0,1.0,230.0
2023-04-04,3589.0,2022-10-23,recarga,34.0,50.0,2.0,1.0,230.0
2023-03-04,-222.0,1900-09-24,recarga,2.0,200.0,3.0,1.0,200.0
2023-01-14,8204.0,2023-01-14,alta,24.0,50.0,4.0,-888.0,230.0
2023-04-15,2058.0,2023-02-21,recarga,26.0,-666.0,1.0,1.0,100.0
1900-09-24,2355.0,2022-12-22,recarga,-555.0,-666.0,4.0,1.0,230.0
2023-03-09,8382.0,2023-02-05,recarga,7.0,500.0,-777.0,1.0,230.0
2023-01-06,8413.0,2023-01-06,recarga,-555.0,50.0,2.0,1.0,30.0
2023-04-07,5785.0,2023-02-03,recarga,32.0,-666.0,1.0,1.0,200.0
2023-01-13,8101.0,2023-01-13,alta,27.0,50.0,3.0,1.0,230.0
2023-01-08,7423.0,2023-01-08,alta,26.0,500.0,2.0,1.0,500.0
2023-05-08,6555.0,2022-12-14,alta,42.0,500.0,5.0,1.0,100.0
2023-05-21,8993.0,2023-05-10,Transaccion Nula,16.0,-666.0,5.0,1.0,230.0
2023-05-10,5556.0,2022-09-01,recarga,48.0,500.0,4.0,1.0,500.0
2023-03-03,2681.0,2022-08-03,alta,27.0,100.0,-777.0,1.0,-999.0
2023-05-22,-222.0,2023-05-22,recarga,28.0,100.0,5.0,1.0,200.0
2023-02-14,6150.0,2022-08-25,recarga,37.0,500.0,3.0,1.0,500.0
2023-01-31,6886.0,1900-09-24,alta,12.0,200.0,3.0,-888.0,500.0
2023-04-15,2156.0,2022-10-22,recarga,39.0,200.0,5.0,-888.0,500.0
2023-04-15,9433.0,2022-08-18,Transaccion Nula,39.0,100.0,4.0,1.0,-999.0
2023-03-06,8913.0,1900-09-24,Transaccion Nula,35.0,200.0,1.0,1.0,230.0
2023-03-13,2651.0,2022-08-20,alta,24.0,500.0,3.0,1.0,230.0
2023-03-24,1176.0,2022-11-06,alta,48.0,100.0,4.0,1.0,200.0
2023-02-18,2186.0,2022-10-10,alta,43.0,500.0,3.0,-888.0,30.0
2023-02-22,5023.0,2023-02-22,recarga,15.0,500.0,5.0,1.0,230.0
2023-03-16,1226.0,2022-12-20,recarga,8.0,500.0,5.0,1.0,230.0
2023-01-26,9589.0,2022-10-08,alta,11.0,-666.0,2.0,1.0,500.0
2023-01-15,6020.0,2023-01-15,recarga,-555.0,50.0,2.0,1.0,200.0
2023-05-16,5362.0,2022-10-10,recarga,37.0,50.0,4.0,1.0,230.0
2023-03-20,9414.0,2023-03-20,Transaccion Nula,33.0,5000.0,3.0,1.0,-999.0
2023-02-10,9712.0,2022-10-09,recarga,17.0,5000.0,2.0,1.0,230.0
2023-02-08,-222.0,1900-09-24,alta,45.0,-666.0,1.0,1.0,100.0
2023-03-27,-222.0,2023-03-12,alta,4.0,100.0,5.0,1.0,100.0
2023-02-12,1663.0,2022-08-25,alta,38.0,50.0,3.0,1.0,230.0
2023-03-07,3016.0,2023-03-07,recarga,48.0,500.0,1.0,1.0,100.0
2023-02-02,3686.0,2023-02-02,recarga,6.0,50.0,1.0,1.0,100.0
2023-05-14,4800.0,2022-09-19,recarga,-555.0,100.0,5.0,1.0,30.0
2023-05-06,-222.0,2022-12-09,recarga,26.0,5000.0,4.0,-888.0,500.0
2023-05-18,-222.0,2023-04-05,alta,8.0,-666.0,5.0,1.0,500.0
2023-03-04,7297.0,2023-01-26,alta,20.0,100.0,4.0,1.0,500.0
2023-01-06,4261.0,2023-01-06,recarga,40.0,100.0,2.0,1.0,500.0
2023-03-14,3977.0,2022-11-27,Transaccion Nula,-555.0,100.0,2.0,1.0,230.0
2023-03-01,5946.0,2023-01-27,Transaccion Nula,38.0,200.0,4.0,1.0,30.0
2023-03-11,8322.0,2022-11-13,recarga,-555.0,500.0,3.0,1.0,30.0
2023-03-07,4927.0,1900-09-24,recarga,-555.0,5000.0,4.0,1.0,200.0
2023-03-27,1488.0,2023-02-25,alta,8.0,50.0,4.0,1.0,500.0
2023-04-08,9568.0,2023-01-01,Transaccion Nula,41.0,5000.0,1.0,1.0,100.0
2023-02-14,1916.0,2022-09-12,recarga,43.0,-666.0,-777.0,1.0,200.0
2023-02-03,2779.0,2023-02-03,Transaccion Nula,21.0,5000.0,2.0,1.0,100.0
1900-09-24,-222.0,2022-08-29,alta,3.0,500.0,2.0,-888.0,100.0
2023-04-06,1910.0,1900-09-24,alta,27.0,5000.0,2.0,1.0,200.0
2023-02-15,2272.0,2022-10-16,alta,22.0,200.0,1.0,1.0,200.0
2023-03-20,3766.0,2023-03-07,recarga,35.0,200.0,2.0,1.0,500.0
2023-03-09,9665.0,2022-08-13,recarga,24.0,100.0,1.0,1.0,-999.0
2023-03-26,6376.0,2023-01-12,recarga,46.0,100.0,3.0,1.0,230.0
2023-02-27,7069.0,2022-09-07,recarga,20.0,5000.0,3.0,1.0,200.0
2023-02-17,1184.0,2022-11-21,recarga,11.0,500.0,-777.0,1.0,500.0
2023-01-15,2832.0,2023-01-15,recarga,39.0,100.0,2.0,1.0,30.0
2023-02-04,7080.0,2022-11-22,recarga,6.0,500.0,4.0,1.0,230.0
2023-04-01,9895.0,2022-11-13,recarga,11.0,50.0,3.0,1.0,200.0
2023-01-26,6005.0,1900-09-24,alta,36.0,500.0,2.0,1.0,200.0
2023-03-15,1418.0,2023-03-15,alta,20.0,200.0,1.0,1.0,230.0
2023-01-19,7939.0,2023-01-19,Transaccion Nula,8.0,500.0,1.0,1.0,200.0
2023-03-19,2789.0,2022-08-16,alta,47.0,-666.0,5.0,1.0,230.0
1900-09-24,7668.0,2023-01-06,recarga,17.0,200.0,4.0,1.0,30.0
2023-05-29,5230.0,2022-08-28,recarga,42.0,100.0,1.0,1.0,200.0
2023-02-09,6143.0,1900-09-24,alta,4.0,100.0,4.0,1.0,500.0
2023-03-01,9728.0,2022-08-28,alta,25.0,200.0,3.0,1.0,30.0
2023-05-13,7074.0,2022-09-25,alta,-555.0,-666.0,2.0,1.0,-999.0
2023-01-08,2988.0,2023-01-08,alta,5.0,200.0,2.0,1.0,-999.0
1900-09-24,3601.0,2022-09-04,alta,36.0,500.0,5.0,1.0,30.0
2023-04-04,7440.0,2022-11-02,alta,40.0,50.0,4.0,1.0,500.0
2023-04-04,4648.0,2023-02-28,alta,30.0,5000.0,-777.0,1.0,30.0
2023-04-30,5582.0,2023-04-30,alta,32.0,500.0,5.0,1.0,30.0
2023-04-01,3865.0,2023-01-14,alta,4.0,50.0,5.0,1.0,-999.0
1900-09-24,2251.0,2023-01-21,alta,8.0,5000.0,2.0,-888.0,30.0
2023-01-12,7032.0,1900-09-24,alta,20.0,200.0,5.0,1.0,100.0
2023-04-28,9436.0,2022-09-17,recarga,23.0,5000.0,3.0,-888.0,30.0
2023-04-15,7510.0,2023-03-23,recarga,41.0,50.0,2.0,1.0,500.0
2023-05-03,6172.0,2022-10-25,recarga,11.0,100.0,2.0,1.0,500.0
1900-09-24,5927.0,2022-10-01,alta,6.0,200.0,2.0,1.0,100.0
2023-01-15,1505.0,2023-01-15,alta,26.0,500.0,5.0,1.0,500.0
2023-01-27,5918.0,2023-01-27,recarga,29.0,100.0,4.0,1.0,30.0
2023-04-25,4754.0,2022-09-16,alta,27.0,100.0,4.0,1.0,100.0
2023-04-19,3611.0,2023-02-13,recarga,-555.0,100.0,1.0,1.0,30.0
2023-04-17,8267.0,2022-08-16,alta,29.0,5000.0,2.0,1.0,100.0
1900-09-24,6747.0,2023-01-06,alta,9.0,5000.0,4.0,-888.0,30.0
2023-02-18,8280.0,2022-10-08,recarga,34.0,500.0,2.0,1.0,30.0
2023-04-18,-222.0,2023-04-18,recarga,-555.0,-666.0,2.0,1.0,230.0
2023-02-07,5338.0,1900-09-24,alta,33.0,50.0,4.0,1.0,30.0
2023-01-09,3055.0,2023-01-02,Transaccion Nula,17.0,50.0,4.0,1.0,230.0
2023-03-06,5391.0,2023-03-06,recarga,14.0,5000.0,2.0,1.0,200.0
2023-01-09,2834.0,2022-09-07,alta,17.0,500.0,-777.0,-888.0,200.0
2023-03-24,6099.0,1900-09-24,alta,36.0,500.0,2.0,1.0,100.0
2023-02-07,5547.0,2022-10-30,recarga,40.0,50.0,4.0,1.0,200.0
2023-03-11,6471.0,2022-11-10,alta,26.0,5000.0,1.0,1.0,200.0
2023-01-12,1342.0,2023-01-12,recarga,23.0,5000.0,-777.0,1.0,230.0
2023-05-28,3152.0,1900-09-24,recarga,1.0,5000.0,5.0,-888.0,230.0
2023-05-06,9437.0,2023-05-06,alta,14.0,50.0,3.0,1.0,500.0
2023-01-12,7416.0,2022-08-30,recarga,39.0,200.0,2.0,1.0,230.0
2023-02-19,8078.0,2023-02-19,alta,5.0,100.0,4.0,-888.0,500.0
2023-05-10,6028.0,2023-02-19,alta,27.0,200.0,5.0,1.0,230.0
2023-05-28,-222.0,2023-01-27,recarga,41.0,500.0,2.0,-888.0,200.0
2023-01-08,-222.0,2023-01-08,alta,23.0,-666.0,5.0,1.0,500.0
2023-05-25,8607.0,2022-10-04,alta,27.0,500.0,-777.0,1.0,-999.0
2023-05-03,9091.0,2023-02-25,recarga,2.0,-666.0,5.0,1.0,200.0
2023-02-19,2625.0,1900-09-24,recarga,31.0,100.0,1.0,1.0,100.0
2023-04-05,5328.0,2023-04-05,alta,44.0,50.0,1.0,1.0,200.0
2023-04-12,4334.0,2023-02-04,recarga,40.0,50.0,5.0,1.0,230.0
2023-01-12,-222.0,2023-01-12,recarga,47.0,5000.0,1.0,1.0,500.0
2023-01-14,7876.0,2022-08-30,recarga,39.0,100.0,4.0,1.0,30.0
1900-09-24,8691.0,2023-03-10,recarga,42.0,200.0,2.0,1.0,230.0
2023-01-18,2673.0,2022-09-13,alta,1.0,200.0,5.0,1.0,500.0
2023-01-15,5740.0,2022-10-14,alta,43.0,50.0,4.0,1.0,200.0
2023-05-21,8503.0,2023-01-22,alta,22.0,100.0,5.0,1.0,100.0
2023-02-15,5509.0,2023-02-15,alta,1.0,100.0,-777.0,1.0,-999.0
2023-04-10,8599.0,2023-01-08,alta,11.0,200.0,1.0,1.0,100.0
2023-01-05,-222.0,2023-01-05,alta,-555.0,50.0,1.0,1.0,500.0
2023-03-09,9192.0,2022-12-03,alta,14.0,100.0,5.0,1.0,30.0
1900-09-24,7831.0,2023-03-25,alta,7.0,5000.0,5.0,1.0,100.0
2023-04-19,4181.0,2022-10-10,recarga,9.0,50.0,-777.0,1.0,-999.0
2023-05-21,5867.0,2022-08-10,alta,8.0,50.0,5.0,1.0,230.0
2023-01-10,2983.0,2023-01-10,alta,31.0,100.0,1.0,1.0,100.0
2023-01-03,-222.0,2022-10-28,alta,17.0,50.0,2.0,1.0,30.0
2023-01-19,7925.0,2023-01-19,alta,42.0,100.0,5.0,1.0,230.0
2023-05-16,6466.0,2023-02-28,recarga,36.0,200.0,4.0,1.0,500.0
2023-01-24,7000.0,2023-01-24,alta,8.0,100.0,4.0,1.0,230.0
2023-05-17,5812.0,2023-03-04,alta,7.0,100.0,2.0,1.0,30.0
2023-04-10,-222.0,2022-11-17,recarga,46.0,100.0,-777.0,1.0,-999.0
2023-04-26,6027.0,2022-08-30,recarga,16.0,200.0,2.0,1.0,500.0
2023-05-26,2125.0,2023-05-09,Transaccion Nula,46.0,100.0,2.0,1.0,200.0
2023-05-15,7209.0,2022-09-09,recarga,43.0,5000.0,4.0,1.0,500.0
2023-03-12,-222.0,1900-09-24,alta,42.0,100.0,5.0,1.0,30.0
2023-04-20,8314.0,1900-09-24,recarga,43.0,200.0,5.0,1.0,30.0
2023-02-03,9555.0,1900-09-24,recarga,45.0,200.0,1.0,1.0,200.0
2023-05-13,4744.0,2022-12-24,alta,29.0,-666.0,4.0,1.0,30.0
2023-03-21,9926.0,2022-12-08,Transaccion Nula,36.0,5000.0,2.0,-888.0,30.0
1900-09-24,9007.0,2023-01-14,recarga,1.0,-666.0,1.0,1.0,-999.0
1900-09-24,9260.0,2022-11-04,alta,42.0,200.0,-777.0,1.0,230.0
2023-01-21,6400.0,2023-01-21,alta,9.0,500.0,4.0,1.0,230.0
2023-02-05,7243.0,1900-09-24,recarga,12.0,50.0,2.0,1.0,-999.0
2023-01-11,9060.0,2022-10-23,recarga,16.0,50.0,1.0,1.0,30.0
2023-03-16,9134.0,2023-01-29,alta,43.0,200.0,4.0,1.0,500.0
2023-03-11,6304.0,2023-02-01,recarga,34.0,100.0,2.0,1.0,30.0
2023-05-24,-222.0,2022-10-07,recarga,43.0,100.0,2.0,1.0,230.0
2023-01-17,-222.0,2023-01-17,recarga,14.0,100.0,4.0,1.0,30.0
2023-05-08,6745.0,2023-04-14,recarga,16.0,200.0,4.0,1.0,230.0
2023-04-29,4873.0,2022-08-17,alta,7.0,50.0,-777.0,1.0,-999.0
2023-04-27,7632.0,2022-10-30,alta,13.0,200.0,3.0,1.0,500.0
1900-09-24,1958.0,2022-10-21,alta,42.0,5000.0,4.0,1.0,30.0
2023-02-24,8133.0,2022-10-13,recarga,50.0,50.0,1.0,1.0,500.0
2023-01-12,5345.0,2023-01-12,alta,30.0,5000.0,-777.0,1.0,230.0
2023-05-21,5845.0,2023-02-25,recarga,10.0,50.0,4.0,1.0,230.0
2023-01-08,3994.0,2022-10-21,alta,40.0,50.0,3.0,1.0,230.0
2023-01-11,9341.0,2022-10-04,recarga,29.0,50.0,2.0,1.0,200.0
2023-01-14,8670.0,2022-09-21,alta,-555.0,50.0,1.0,1.0,100.0
2023-04-07,8986.0,2022-09-03,recarga,20.0,200.0,5.0,1.0,-999.0
2023-04-16,1830.0,2023-04-16,alta,32.0,500.0,5.0,1.0,200.0
2023-01-15,5644.0,2023-01-15,recarga,29.0,200.0,3.0,1.0,200.0
2023-05-17,3428.0,1900-09-24,recarga,50.0,500.0,3.0,1.0,-999.0
2023-03-14,-222.0,1900-09-24,Transaccion Nula,6.0,5000.0,3.0,-888.0,230.0
2023-03-06,1638.0,2023-03-06,alta,20.0,100.0,1.0,1.0,30.0
2023-05-03,8597.0,2023-01-23,Transaccion Nula,47.0,100.0,-777.0,1.0,200.0
2023-03-26,4076.0,2022-08-01,recarga,-555.0,50.0,1.0,1.0,100.0
1900-09-24,8590.0,2023-01-03,alta,1.0,-666.0,1.0,1.0,230.0
2023-01-31,9067.0,2022-10-31,recarga,45.0,100.0,3.0,1.0,100.0
1900-09-24,3307.0,2023-03-31,alta,26.0,100.0,1.0,1.0,230.0
2023-02-21,3408.0,2022-08-28,recarga,6.0,100.0,4.0,1.0,230.0
1900-09-24,7186.0,1900-09-24,Transaccion Nula,20.0,500.0,4.0,1.0,500.0
2023-05-27,2919.0,2023-03-27,Transaccion Nula,2.0,50.0,2.0,1.0,100.0
1900-09-24,6158.0,2023-04-09,alta,41.0,200.0,5.0,1.0,30.0
1900-09-24,5942.0,2022-11-10,alta,10.0,50.0,5.0,1.0,100.0
2023-01-02,9329.0,2023-01-02,alta,40.0,100.0,2.0,1.0,100.0
2023-03-22,4215.0,2022-12-08,alta,11.0,5000.0,3.0,1.0,200.0
2023-04-13,1186.0,2022-12-06,recarga,-555.0,50.0,2.0,1.0,30.0
2023-05-03,8925.0,2022-08-19,alta,44.0,100.0,2.0,1.0,100.0
2023-05-28,-222.0,2022-12-12,alta,21.0,100.0,1.0,1.0,-999.0
2023-04-01,-222.0,1900-09-24,alta,8.0,500.0,2.0,1.0,-999.0
2023-04-24,7993.0,2022-12-21,alta,13.0,500.0,5.0,1.0,500.0
1900-09-24,3877.0,2022-11-05,recarga,-555.0,5000.0,1.0,1.0,100.0
2023-02-20,1863.0,2022-12-28,recarga,47.0,-666.0,4.0,-888.0,230.0
2023-03-27,1807.0,2022-12-23,recarga,25.0,500.0,5.0,1.0,500.0
2023-05-19,3151.0,2023-04-30,alta,34.0,5000.0,1.0,-888.0,500.0
2023-04-13,6147.0,1900-09-24,Transaccion Nula,13.0,200.0,4.0,1.0,30.0
2023-02-11,-222.0,2022-09-02,alta,18.0,100.0,3.0,1.0,500.0
2023-05-29,3458.0,2022-11-07,alta,6.0,-666.0,4.0,1.0,100.0
2023-05-05,1003.0,1900-09-24,recarga,3.0,50.0,3.0,1.0,230.0
2023-05-09,5466.0,2023-01-12,Transaccion Nula,25.0,100.0,5.0,1.0,100.0
2023-02-23,2726.0,2023-01-21,alta,31.0,-666.0,1.0,-888.0,500.0
2023-03-26,2586.0,2023-03-26,Transaccion Nula,25.0,50.0,3.0,1.0,100.0
2023-01-30,8833.0,2023-01-05,alta,41.0,50.0,-777.0,1.0,200.0
2023-01-30,9414.0,2023-01-30,alta,5.0,500.0,1.0,1.0,100.0
2023-03-18,8020.0,2022-10-01,recarga,-555.0,50.0,2.0,1.0,100.0
2023-03-26,3830.0,2023-01-31,Transaccion Nula,36.0,100.0,3.0,1.0,-999.0
2023-05-31,2991.0,2023-04-18,alta,6.0,5000.0,5.0,1.0,200.0
2023-02-15,2299.0,1900-09-24,recarga,18.0,100.0,-777.0,1.0,30.0
2023-04-17,-222.0,2022-11-06,alta,44.0,-666.0,3.0,1.0,230.0
2023-03-16,7600.0,1900-09-24,recarga,38.0,100.0,4.0,1.0,230.0
2023-03-06,-222.0,1900-09-24,recarga,29.0,-666.0,3.0,1.0,230.0
1900-09-24,9880.0,2023-01-14,recarga,-555.0,500.0,2.0,1.0,200.0
2023-02-09,8075.0,2023-02-09,recarga,34.0,50.0,4.0,-888.0,100.0
2023-01-11,2243.0,1900-09-24,recarga,-555.0,50.0,1.0,1.0,100.0
2023-01-17,5317.0,2023-01-17,alta,3.0,100.0,1.0,1.0,500.0
2023-01-11,2870.0,1900-09-24,recarga,2.0,500.0,3.0,1.0,500.0
2023-01-09,7240.0,2023-01-09,Transaccion Nula,9.0,-666.0,1.0,-888.0,30.0
2023-01-05,7272.0,2022-08-21,alta,25.0,-666.0,2.0,1.0,30.0
1900-09-24,4507.0,2022-08-05,recarga,15.0,-666.0,1.0,1.0,100.0
2023-04-06,6143.0,2022-12-23,recarga,12.0,100.0,-777.0,1.0,30.0
2023-02-10,3108.0,2022-10-15,alta,39.0,200.0,-777.0,-888.0,500.0
2023-03-19,1745.0,2022-12-18,alta,10.0,5000.0,2.0,1.0,500.0
1900-09-24,6873.0,2023-01-25,alta,40.0,5000.0,4.0,1.0,200.0
1900-09-24,2994.0,2022-08-11,recarga,48.0,500.0,5.0,1.0,100.0
2023-03-05,2229.0,2022-11-15,recarga,19.0,500.0,3.0,1.0,200.0
2023-04-07,1902.0,2023-04-07,alta,31.0,50.0,3.0,1.0,100.0
2023-01-10,3901.0,2023-01-10,alta,11.0,200.0,3.0,1.0,30.0
2023-02-21,1956.0,2022-12-09,recarga,6.0,5000.0,1.0,-888.0,500.0
2023-02-09,3950.0,1900-09-24,recarga,24.0,500.0,1.0,1.0,-999.0
2023-03-16,2801.0,2023-03-16,alta,14.0,500.0,1.0,1.0,200.0
2023-02-03,8385.0,2023-01-30,recarga,23.0,500.0,5.0,1.0,100.0
2023-02-26,1210.0,2023-01-27,recarga,42.0,5000.0,5.0,1.0,100.0
2023-01-29,2955.0,2022-10-14,alta,7.0,50.0,4.0,1.0,500.0
2023-02-04,5179.0,2023-02-04,recarga,15.0,50.0,1.0,1.0,230.0
2023-05-05,2057.0,2022-08-12,recarga,12.0,-666.0,1.0,1.0,100.0
2023-04-04,1975.0,2023-01-30,recarga,23.0,5000.0,4.0,1.0,100.0
2023-05-07,-222.0,1900-09-24,recarga,33.0,200.0,5.0,1.0,500.0
2023-02-24,4615.0,2023-02-10,recarga,50.0,200.0,1.0,1.0,200.0
2023-01-16,4420.0,1900-09-24,alta,2.0,500.0,3.0,-888.0,200.0
1900-09-24,2097.0,2022-09-18,alta,47.0,-666.0,5.0,1.0,30.0
2023-04-22,5871.0,2022-10-18,recarga,39.0,500.0,-777.0,1.0,30.0
2023-01-28,1040.0,2023-01-28,recarga,13.0,100.0,4.0,1.0,230.0
2023-05-29,7094.0,2022-11-11,alta,50.0,5000.0,5.0,1.0,200.0
2023-02-06,3342.0,2023-02-06,Transaccion Nula,19.0,500.0,1.0,1.0,100.0
1900-09-24,6035.0,2023-03-03,recarga,24.0,50.0,5.0,1.0,30.0
2023-02-24,-222.0,2023-02-24,recarga,37.0,500.0,5.0,1.0,500.0
2023-03-30,-222.0,2023-03-13,recarga,11.0,100.0,2.0,1.0,100.0
1900-09-24,8944.0,2022-12-26,recarga,13.0,200.0,5.0,1.0,230.0
2023-05-22,3183.0,2023-01-17,recarga,40.0,100.0,3.0,1.0,200.0
2023-04-16,-222.0,2023-04-16,recarga,6.0,200.0,2.0,1.0,500.0
2023-03-05,9509.0,2022-11-17,recarga,33.0,100.0,3.0,1.0,500.0
2023-03-01,-222.0,2023-03-01,recarga,20.0,200.0,3.0,1.0,230.0
2023-04-17,7150.0,2023-04-17,alta,15.0,50.0,1.0,-888.0,230.0
2023-03-31,3783.0,2022-11-26,Transaccion Nula,3.0,50.0,5.0,1.0,200.0
1900-09-24,1538.0,2023-01-30,recarga,-555.0,5000.0,4.0,1.0,500.0
2023-01-03,-222.0,2022-11-30,recarga,34.0,500.0,5.0,1.0,100.0
2023-02-26,4637.0,2022-09-17,recarga,33.0,500.0,-777.0,-888.0,200.0
2023-02-19,1904.0,2022-10-10,Transaccion Nula,4.0,5000.0,-777.0,-888.0,-999.0
2023-05-14,5845.0,2023-02-18,Transaccion Nula,32.0,5000.0,2.0,1.0,230.0
2023-05-10,6887.0,2023-01-27,alta,40.0,500.0,4.0,1.0,500.0
2023-02-24,2016.0,2023-01-05,alta,30.0,5000.0,5.0,1.0,-999.0
2023-05-07,8198.0,2022-12-13,Transaccion Nula,24.0,-666.0,-777.0,1.0,30.0
2023-05-31,9405.0,2023-04-21,Transaccion Nula,5.0,5000.0,1.0,-888.0,100.0
1900-09-24,7325.0,2022-12-01,alta,38.0,100.0,5.0,1.0,500.0
2023-05-30,5159.0,1900-09-24,recarga,44.0,100.0,4.0,1.0,500.0
2023-05-13,3396.0,1900-09-24,recarga,19.0,5000.0,4.0,1.0,100.0
2023-04-18,7595.0,2023-04-18,alta,15.0,500.0,1.0,1.0,500.0
